region	shape1	shape2	phi	mu
12:85306318-85306408	12.605859340142	226.435166837741	239.041026177883	0.0527351289513009
12:85306446-85306645	10.9186835580453	562.912409936824	573.83109349487	0.01902769592276
12:85306569-85306899	15.1909865858759	542.066000030639	557.256986616515	0.0272602891497345
12:8548805-8548929	11.4038791519439	228.652973976516	240.05685312846	0.0475049097883551
12:8548930-8549015	15.6396976003227	391.362497064554	407.002194664877	0.0384265682232998
12:8549022-8549153	4.75102591573078	614.542891620893	619.293917536624	0.00767168186412845
12:85673195-85673431	22.5580994685079	553.182637751653	575.740737220161	0.039181002854557
12:85673775-85674192	15.2225558747478	949.872418673181	965.094974547929	0.015773116922382
12:85674124-85674375	6.8185009397778	428.005516758845	434.824017698623	0.0156810586863758
12:85674404-85674464	12.3496870436538	266.385549867398	278.735236911051	0.0443061565538439
12:93965870-93966066	5.54597680255289	1646.8513425272	1652.39731932975	0.00335632159267994
12:99139397-99139532	6.63595385031483	199.044935796812	205.680889647127	0.0322633466905929
12:99139566-99139917	2.94878857679704	224.199018030129	227.147806606926	0.0129818051992016
12:99289127-99289301	10.7333514012772	986.060406547406	996.793757948683	0.0107678758175267
12:99289313-99289460	19.0736768013824	593.138480841641	612.212157643023	0.0311553381671066
13:100612213-100612283	10.8643943158981	479.564949587908	490.429343903806	0.0221528227275672
13:100612367-100612552	24.995507532196	895.48832680388	920.483834336076	0.0271547490567552
13:100624004-100624170	28.0781159684253	1178.51216682089	1206.59028278932	0.0232706299469909
13:100624167-100624299	36.0901410097091	489.534189463852	525.624330473561	0.0686614734466224
13:100627170-100627319	32.1006955526637	361.922593578873	394.023289131537	0.0814690309890478
13:100627329-100627466	34.7429999868601	802.33375083398	837.076750820841	0.0415051546381989
13:100636107-100636282	51.0189722863581	678.553027787441	729.5720000738	0.0699300031815878
13:100636287-100636433	29.4894877834077	531.881722068836	561.371209852244	0.0525311723612785
13:100641485-100641566	13.1984527900847	301.79668507513	314.995137865215	0.0419004968760256
13:100641594-100641817	38.4047486197628	613.497335109177	651.902083728939	0.0589118359617509
13:100641936-100642144	34.6375326870097	987.591901806866	1022.22943449388	0.0338843037758538
13:100642163-100642193	33.4379760248682	122.966395257739	156.404371282607	0.213791825322127
13:100642646-100642948	26.9177337709913	678.677655080388	705.595388851379	0.0381489649681668
13:100643178-100643276	41.0527219513054	254.01200063831	295.064722589615	0.139131244125048
13:100643307-100643427	32.2304153160799	543.034983168225	575.265398484305	0.056027036218413
13:103052325-103052636	12.8070151627154	2020.20180592161	2033.00882108433	0.00629953742939718
13:103052658-103052949	20.2656656849916	1495.22627454056	1515.49194022555	0.0133723348485611
13:103053013-103053106	4.4369665582262	237.189254406121	241.626220964348	0.0183629348690633
13:103054572-103054993	25.0438074306879	944.293952238096	969.337759668784	0.0258359969792626
13:103054999-103055017	31.9345985001619	99.2791983238538	131.213796824016	0.243378358626362
13:108520816-108520938	8.75327996787861	581.141553913179	589.894833881057	0.0148387127079732
13:108520940-108521068	11.6918995470336	339.515868826957	351.207768373991	0.0332905493553412
13:110958827-110958869	9.72594267184463	242.055411858247	251.781354530092	0.0386285262862156
13:110958887-110959151	29.179108036358	1060.58331427328	1089.76242230964	0.0267756599411052
13:110960036-110960153	9.91197589938717	235.875397587803	245.78737348719	0.0403274413927685
13:110960172-110960351	18.4656524152885	642.082396538427	660.548048953715	0.0279550480007282
13:110960285-110960595	30.9937686476854	1013.50374855064	1044.49751719833	0.0296733770424083
13:111768537-111768611	14.0090289699166	603.59522676428	617.604255734197	0.0226828569263386
13:112710732-112710929	24.7759962915675	872.821942751365	897.597939042933	0.0276025547897146
13:112711417-112711620	19.2975361781315	458.62715364781	477.924689825942	0.0403777762248684
13:112711635-112711762	4.68108438354019	375.966231170593	380.647315554133	0.0122976944595698
13:112711767-112711860	14.1479571095238	340.148344337673	354.296301447197	0.0399325565966496
13:112711906-112712113	20.1210734666835	605.88518227195	626.006255738633	0.0321419686819941
13:112712302-112712574	5.56001898520583	811.204006686965	816.764025672171	0.00680737497054931
13:112712601-112712649	1.88700394721774	191.835113770365	193.722117717583	0.00974077699258226
13:112720131-112720188	17.5239753184797	646.594924810373	664.118900128853	0.026386804102518
13:112720190-112720269	45.6958804335239	464.343176023684	510.039056457208	0.0895929044158556
13:112720282-112720417	29.183529202317	327.73761294565	356.921142147967	0.0817646414182395
13:112720367-112720540	31.6937491407479	570.517348916157	602.211098056905	0.0526289688831889
13:112720560-112720648	7.66434252475811	211.678124015919	219.342466540677	0.034942355876794
13:112721554-112721858	20.3389021579655	564.626922216898	584.965824374864	0.0347693853392223
13:112722203-112722508	29.8265728233473	715.303119060578	745.129691883926	0.0400286999004646
13:112723318-112723478	32.9192320551767	463.311833923107	496.231065978284	0.0663385150832482
13:112723472-112723649	23.5311304135642	496.316275014247	519.847405427811	0.0452654570704246
13:112758212-112758520	24.185676231042	826.233020784802	850.418697015844	0.0284397277669348
13:112758571-112758791	11.7851515381559	387.153916482281	398.939068020437	0.0295412319395906
13:112759189-112759311	10.4312555247487	202.978394712826	213.409650237575	0.0488790245105422
13:112759310-112759529	14.4875416065343	366.818681621801	381.306223228335	0.0379945060531017
13:112759546-112759905	43.1383575178554	809.744681206234	852.88303872409	0.0505794529369352
13:112759901-112760241	31.1547736870081	704.806362569601	735.961136256609	0.0423320908566907
13:112760763-112760833	6.25645981412561	200.318122602483	206.574582416609	0.0302866874565813
13:112760861-112761071	28.9003325147982	784.325483182519	813.225815697317	0.0355378936046405
13:20702917-20703084	11.4137566061477	1251.03302755784	1262.44678416399	0.00904098037978376
13:20767645-20767853	5.42592062127179	444.155521685205	449.581442306477	0.0120688269369734
13:21649634-21649849	3.18155628318636	389.085450230957	392.267006514144	0.00811069049997108
13:22243284-22243541	4.22139444492632	634.885440006584	639.10683445151	0.00660514677260364
13:23733714-23733888	11.8557664689434	723.204616481931	735.060382950874	0.0161289694614595
13:23733898-23734035	9.71856461324379	414.974121094164	424.692685707408	0.0228837579273484
13:23734174-23734477	12.851142454751	828.300776044167	841.151918498918	0.0152780278712132
13:25620910-25621175	26.9258927458565	1916.4959439676	1943.42183671346	0.013854888443258
13:26625354-26625563	21.9662310666251	786.566856845922	808.533087912547	0.0271680051132317
13:28366493-28366671	8.01244724950567	540.710941852297	548.723389101803	0.0146019787175851
13:28366697-28366775	2.65699904235067	250.442024578953	253.099023621304	0.0104978636595856
13:28370894-28371053	22.9655629746598	682.407894396801	705.373457371461	0.0325580197761336
13:28371228-28371394	22.8025821731845	735.205863120666	758.008445293851	0.0300822270711572
13:28371405-28371550	17.2601694835349	704.028680562167	721.288850045702	0.0239296219294687
13:28395266-28395408	19.8553599110849	605.580982621403	625.436342532488	0.0317464121619277
13:28395471-28395545	12.179609673677	631.946582205262	644.126191878939	0.0189087322130911
13:28395557-28395649	18.5893516182481	257.010925232594	275.600276850842	0.0674504098132997
13:28395723-28395815	22.1373468429283	601.2202820444	623.357628887329	0.0355130759888872
13:28397212-28397461	29.5118032063342	923.31314891823	952.824952124564	0.030972953783935
13:28491484-28491667	40.2930827613792	944.859400886992	985.152483648371	0.0409003513975416
13:28491669-28491718	42.4564204770765	307.497814555336	349.954235032413	0.121319921941062
13:28492252-28492440	46.7705056580114	1090.98142401829	1137.7519296763	0.0411078236284055
13:28492490-28492545	39.9792679136995	384.118015370057	424.097283283756	0.0942690969490368
13:28501196-28501304	6.34235246998436	305.530749510072	311.873101980056	0.0203363240680819
13:28501334-28501473	40.3404783097125	380.285031563642	420.625509873354	0.0959059243027332
13:28549835-28550097	58.4004742292523	1622.11143303071	1680.51190725996	0.0347515979963944
13:28554751-28555004	4.18211518115357	98.9439356320425	103.126050813196	0.0405534309534369
13:29106319-29106476	11.9137881295691	733.365885215429	745.279673344998	0.0159856608943823
13:29106480-29106597	5.10939307014115	456.905243501425	462.014636571566	0.0110589420024785
13:29393779-29393856	6.08883214152713	247.637371512772	253.726203654299	0.0239976480703709
13:37247945-37248434	5.410415521268	362.494777867748	367.905193389016	0.0147060047492918
13:38443466-38443536	5.45621556366424	201.483630484545	206.939846048209	0.0263661912766338
13:38443599-38443802	17.1091863262472	941.134433921516	958.243620247763	0.0178547354396405
13:38443887-38444058	8.19391650931665	458.579001927826	466.772918437143	0.0175543956936312
13:38444057-38444253	11.9740597803179	303.373318423767	315.347378204084	0.0379710142145801
13:46189765-46189954	9.69860925755079	807.971163471364	817.669772728914	0.0118612789429434
13:46190002-46190043	5.30759042857287	168.593049393628	173.900639822201	0.0305208217405033
13:49549379-49549577	4.14772967009461	816.336169752561	820.483899422656	0.0050552237198234
13:50704163-50704186	2.25891811728678	173.78341792446	176.042336041747	0.012831675425797
13:53420222-53420397	6.9491466582005	386.955967493495	393.905114151695	0.0176416766590249
13:53420407-53420555	3.90818501854966	556.351202169323	560.259387187873	0.00697567074809068
13:53422624-53422765	15.2363750147084	657.171252531277	672.407627545985	0.0226594321517663
13:53422772-53422877	11.5261094010406	1088.20026266175	1099.72637206279	0.0104808884226544
13:75149915-75150218	7.26569037365194	1311.3376252047	1318.60331557836	0.0055101411378335
13:78492845-78492979	4.07367186988937	395.451176238324	399.524848108214	0.0101962916428817
13:78493002-78493134	5.03163904224811	628.796644063869	633.828283106117	0.00793848929806388
13:79160874-79161034	40.4498664629579	627.761076393782	668.21094285674	0.0605345765366045
13:79161062-79161180	34.0843772999086	295.430049530176	329.514426830085	0.103438194278165
13:79170131-79170391	7.78956782844293	596.184534354983	603.974102183426	0.012897188472623
13:79176397-79176519	18.7438021732326	446.687323134531	465.431125307763	0.0402719138322311
13:79176520-79176700	29.0055294942131	967.555755642995	996.561285137209	0.0291056154065021
13:79177356-79177709	5.24751449737561	776.652658717105	781.900173214481	0.00671123332253845
13:79179543-79179679	26.5523383623312	556.864867308494	583.417205670825	0.0455117506035853
13:79179729-79179861	23.5705716861328	390.4010359956	413.971607681733	0.0569376528456371
13:84453111-84453286	3.66007682528673	175.111881316865	178.771958142152	0.020473439253691
13:84453315-84453414	21.5571682009556	179.407586886612	200.964755087567	0.107268402320409
13:88324043-88324242	4.83483914489219	575.327502636095	580.162341780987	0.00833359698950843
13:88324427-88324664	3.51496108829991	381.079048301381	384.594009389681	0.00913940675747358
13:88324792-88324976	2.27396800270466	259.64700681574	261.920974818445	0.00868188584087586
13:88325209-88325336	5.61944518117171	281.985515698205	287.604960879377	0.0195387630449411
13:88325349-88325532	7.7459097922339	760.329015776615	768.074925568849	0.0100848361720664
13:92051490-92051721	5.2603556428878	65.9586818174623	71.2190374603501	0.0738616503461789
13:93878897-93879048	4.33571744782993	632.388786794102	636.724504241932	0.00680940880858971
13:93879171-93879379	5.50848602631047	492.098704804678	497.607190830988	0.01106994860165
13:93880667-93881018	5.62474101962872	847.076010001541	852.70075102117	0.00659638333013393
13:93881100-93881116	4.3612458947043	243.770467333671	248.131713228375	0.0175763341088541
13:95355342-95355527	10.1097722793831	370.72009565508	380.829867934463	0.0265466895603967
13:95355577-95355679	13.2722938926741	240.87629455818	254.148588450854	0.0522225756734456
13:95364396-95364520	10.1233095964425	395.661046079475	405.784355675918	0.0249475108018397
13:95620807-95621100	19.6158540067902	1017.72035957068	1037.33621357747	0.018909832463229
13:96743890-96744039	7.47299969234646	515.919228920594	523.392228612941	0.014278010417065
14:101192847-101193148	31.0760239116462	203.003072228948	234.079096140595	0.132758646218375
14:101544061-101544290	6.08277484244243	176.763343623822	182.846118466265	0.0332671805858691
14:102026068-102026382	14.6852276076533	942.971001174649	957.656228782303	0.0153345502971626
14:102026389-102026728	18.4312101087293	1038.83984817335	1057.27105828208	0.0174328143803326
14:103389733-103389927	44.1825584491429	520.52212632805	564.704684777193	0.0782401131780504
14:103389932-103389973	39.6759449168452	219.633726309505	259.30967122635	0.153006036100413
14:103739858-103740142	7.05606667027807	274.349456486604	281.405523156882	0.0250743716438868
14:104603072-104603244	35.7789465546771	403.798722773972	439.577669328649	0.0813939129558628
14:104603250-104603413	16.2330999067597	577.247696689218	593.480796595977	0.0273523591662405
14:105310017-105310259	9.63203328610035	962.614671288863	972.246704574963	0.00990698476094212
14:105310277-105310530	21.87379102111	988.129104972938	1010.00289599405	0.0216571567347653
14:105993436-105993524	10.841768280461	291.604132056851	302.445900337312	0.0358469672373452
14:21093254-21093265	2.15109233309805	78.4097298324136	80.5608221655117	0.0267014694646319
14:21121411-21121586	15.3794917150159	594.347956432331	609.727448147347	0.0252235515421627
14:22004874-22005173	17.3739899619354	575.756572783324	593.13056274526	0.0292920160470591
14:24803728-24803886	7.97909152322092	744.936018231982	752.915109755202	0.0105975978165921
14:24803891-24804098	9.66051373411155	691.191431507421	700.851945241532	0.0137839579381952
14:25518452-25518676	30.6680835931421	951.059064321339	981.727147914481	0.0312389075297464
14:25518670-25518798	9.67008265939757	665.72307991875	675.393162578147	0.0143177088475169
14:26674253-26674534	8.41592584463402	546.692455765548	555.108381610182	0.0151608697029979
14:27065830-27065980	24.2992099985574	529.368921984369	553.668131982927	0.0438876803538093
14:27066048-27066147	15.1347225183964	181.745970787835	196.880693306231	0.0768725580159127
14:27066229-27066673	7.03213677202291	477.620986974453	484.653123746476	0.0145096284898835
14:29228260-29228341	19.2226535162312	415.932008445098	435.154661961329	0.0441743021425782
14:29228374-29228540	14.5675536747467	634.83229073064	649.399844405387	0.0224323331769279
14:29229118-29229555	28.8163578132282	606.070294765955	634.886652579184	0.0453881928312144
14:29235014-29235284	15.7381472051332	550.18219693004	565.920344135173	0.0278098275989421
14:29243448-29243640	16.7325364644551	578.277585591003	595.010122055458	0.0281214316264952
14:29243666-29243791	23.1559723823029	320.185320798451	343.341293180754	0.0674430161539361
14:31344589-31344710	14.4907365563315	329.251323875332	343.742060431663	0.0421558436524595
14:33403571-33403749	1.83354941195991	221.266591580883	223.100140992843	0.00821850404845212
14:33404073-33404343	5.42005002109779	733.547452254576	738.967502275674	0.00733462568300578
14:36003582-36003770	6.90838284740863	349.920228462261	356.82861130967	0.0193605070570231
14:36003791-36004000	12.0157176720731	741.443250697508	753.458968369581	0.0159474081224012
14:36003926-36004148	14.8547341646903	507.835855317038	522.690589481728	0.0284197467174978
14:36004191-36004237	9.00690237932403	152.403892957495	161.410795336819	0.0558011151641323
14:36004759-36004856	20.7008062541043	296.412502776629	317.113309030733	0.065278894529457
14:36973265-36973530	27.429597974935	841.224009163321	868.653607138256	0.0315771416241518
14:36973519-36973800	34.0964531105577	674.509230165699	708.605683276257	0.0481176681407802
14:36983373-36983526	34.727003384699	606.06199878902	640.789002173719	0.0541941314019064
14:36987228-36987331	26.3675974622197	386.088402223829	412.455999686049	0.0639282674571107
14:36993670-36993885	19.2925655909235	570.389663619704	589.682229210627	0.0327168848495728
14:36993913-36993981	44.3241221311923	180.741419146065	225.065541277257	0.196938731178708
14:36994096-36994228	19.3015323868775	262.55848828459	281.860020671467	0.0684791420255202
14:36994245-36994428	37.929628161729	745.440444628084	783.370072789813	0.0484185310100631
14:37132512-37132671	17.1038881574127	393.5666311399	410.670519297313	0.041648687582149
14:37132676-37132790	40.8437288016938	494.619678661574	535.463407463268	0.0762773482415708
14:38069484-38069567	7.05450320699229	67.9461612183098	75.0006644253021	0.0940592094889815
14:38069634-38069734	20.6826014630827	419.60614266893	440.288744132013	0.0469750856426195
14:42075656-42075766	10.6256197856679	581.013935218142	591.63955500381	0.0179596169590107
14:42075791-42075981	5.56546957012888	576.899347695579	582.464817265708	0.00955503131717916
14:42076891-42076959	6.45525834595944	230.370716721493	236.825975067452	0.0272573916105312
14:42077015-42077209	14.9647611943116	710.304131314466	725.268892508778	0.0206333972804859
14:42079073-42079252	12.0218014479691	833.617354424862	845.639155872831	0.014216230840873
14:42079282-42079420	9.1322538383916	419.224245509371	428.356499347762	0.0213192839429233
14:51560321-51560660	21.227838689065	686.368181330736	707.596020019801	0.0299999407691284
14:51560576-51560806	6.18245171119123	426.766930698608	432.949382409799	0.0142798487822749
14:51561131-51561266	4.76322394385719	451.000489617539	455.763713561396	0.0104510820017608
14:51561288-51561447	6.13362122649824	740.125585054941	746.259206281439	0.00821915652747747
14:52327342-52327586	3.25004926390468	716.926766416162	720.176815680066	0.00451284905754102
14:52535590-52535832	7.888427887427	1054.51069661825	1062.39912450568	0.00742510766949041
14:52535864-52536132	6.62948782802655	1079.52888340599	1086.15837123402	0.0061036106737313
14:52734151-52734315	21.9122486958075	395.363921288994	417.276169984801	0.0525125810481956
14:52734320-52734692	7.30917635228165	1074.71508618359	1082.02426253588	0.00675509469182472
14:52735259-52735401	4.04659140223637	876.896507494109	880.943098896346	0.00459347647686437
14:52735416-52735574	7.84776614100932	819.293783639046	827.141549780055	0.00948781516669803
14:54422751-54422818	8.31314572002182	295.555307145394	303.868452865416	0.0273577123312098
14:57261091-57261262	11.2479815617122	401.72528029652	412.973261858232	0.0272365855142784
14:57261288-57261430	17.2277044116827	334.526931124858	351.754635536541	0.0489764815335122
14:57261438-57261511	6.48849788451166	382.1535542364	388.642052120912	0.0166953057423981
14:57261554-57261763	23.6691534274608	481.886111158398	505.555264585859	0.0468181326266083
14:57261752-57262244	56.2661527680051	886.28399859825	942.550151366255	0.0596956593624706
14:57264744-57264925	27.1608281278077	452.299822179731	479.460650307539	0.0566487116521158
14:57264918-57265091	18.9865902978818	465.470708325392	484.457298623273	0.0391914630078601
14:57265093-57265274	19.7867799197125	630.83224600947	650.619025929182	0.0304122368562063
14:57265286-57265422	28.5642713997014	342.55291934513	371.117190744832	0.0769683326778072
14:57265411-57265497	33.0716379029852	185.988152371976	219.059790274961	0.150970827925445
14:57265494-57265669	25.8397957872731	706.234254518355	732.074050305628	0.0352966967979338
14:57270850-57270958	15.463830122242	127.450759160283	142.914589282525	0.108203299606255
14:57270968-57271173	16.8769326815249	458.063223727492	474.940156409017	0.0355348615057737
14:57274514-57274576	9.57198244678073	341.65551412572	351.227496572501	0.0272529415839881
14:57274603-57274666	11.2743124500528	225.860375099338	237.134687549391	0.0475439193083239
14:57274670-57274835	26.7098226343637	752.148144936872	778.857967571235	0.0342935730858024
14:57274876-57275067	20.2856324164716	550.192155271647	570.477787688119	0.0355590223743503
14:57275111-57275419	18.7918134646106	736.346952970536	755.138766435147	0.0248852453348712
14:57275443-57275561	47.1957937084151	365.365846420694	412.561640129109	0.114396950946882
14:57276177-57276399	49.5133918900422	863.90990773422	913.423299624263	0.0542064034390294
14:57277990-57278240	58.2300266113755	844.072550736518	902.302577347893	0.0645349221793525
14:57278183-57278357	56.2557238536892	749.913302758619	806.169026612308	0.0697815495220495
14:57278558-57278657	15.9204628915346	276.781836401843	292.702299293378	0.0543913147589502
14:57278680-57278804	40.4386589228659	526.869085421548	567.307744344414	0.0712816973256678
14:57278833-57278891	9.31411719659949	339.890262842312	349.204380038912	0.0266723951044418
14:57279100-57279298	17.4345520559102	445.00057474075	462.43512679666	0.037701617039089
14:57279314-57279434	32.5383204962201	224.303157228364	256.841477724584	0.126686393430237
14:57283310-57283590	21.5429664484706	1173.84637624174	1195.38934269021	0.0180217153350124
14:57283937-57284651	58.1277904120708	1224.19384341326	1282.32163382533	0.0453301175608089
14:60097097-60097134	13.1129961298392	322.681055883787	335.794052013626	0.0390507099551218
14:60097204-60097379	5.91968534503234	671.538681528476	677.458366873508	0.0087380799094
14:60386233-60386423	5.77736070747878	1449.89601246239	1455.67337316987	0.00396885785916246
14:60386444-60386649	9.45847561908424	1218.5581235453	1228.01659916438	0.00770223759639762
14:60952459-60952560	5.32057027314634	277.509638033495	282.830208306642	0.0188118882526786
14:60952588-60952768	7.83847518396049	524.288657312999	532.12713249696	0.0147304557600345
14:61104474-61104669	13.4225273509897	682.910339549376	696.332866900366	0.0192760215537985
14:61119098-61119336	42.4631861606198	907.16035495044	949.623541111059	0.0447158103419992
14:62583790-62583928	23.6843843498218	696.241444403776	719.925828753598	0.0328983673093468
14:65637641-65637681	2.21174884116479	149.567240803432	151.778989644597	0.0145721673753645
14:65637709-65637916	3.22699010978266	177.24383179211	180.470821901893	0.0178809520329935
14:69726095-69726123	19.5487302742361	118.479181560286	138.027911834522	0.141628819956883
14:69726148-69726426	18.3204681750337	407.788407626503	426.108875801537	0.0429948053547859
14:70654501-70654779	4.45491351446835	861.3043806611	865.759294175569	0.00514567217982985
14:70655209-70655329	3.30952102099767	687.632801071309	690.942322092307	0.00478986583275981
14:70655352-70655552	4.57213259863193	1205.58275541378	1210.15488801241	0.00377813835561273
14:70655512-70655717	6.68593790503495	1900.39650956213	1907.08244746716	0.00350584628048708
14:70655748-70655969	8.09969666903284	2132.10834907333	2140.20804574236	0.00378453706178053
14:70655941-70656122	8.40657508065439	801.998131627242	810.404706707896	0.0103733048575253
14:73358754-73358837	18.2743788737956	348.483144498759	366.757523372554	0.049826868459989
14:74707204-74707349	9.1653142465496	1003.53030918244	1012.69562342899	0.00905041360356213
14:74707355-74707534	12.6127020710692	807.160125591324	819.772827662393	0.0153856064088324
14:74892941-74893139	6.74558747276849	601.523464604778	608.269052077547	0.0110898087774298
14:74893164-74893189	34.7722429075367	90.2611718755599	125.033414783097	0.278103601088223
14:77227480-77227716	16.9255921385379	569.577177599032	586.502769737569	0.0288585033385456
14:77228584-77228759	5.48942349255691	473.288252043897	478.777675536454	0.0114654959348432
14:77228776-77228928	16.7212609954579	781.019516694688	797.740777690146	0.0209607700434648
14:77736737-77737065	22.7364375068998	737.843387741361	760.579825248261	0.0298935585090998
14:77736971-77737152	19.1073298476532	1297.16591658426	1316.27324643192	0.0145162335399951
14:77737157-77737309	14.5835447349227	857.114540657702	871.698085392624	0.0167300410306099
14:85999616-85999731	3.84429589588362	389.799690365832	393.643986261716	0.00976592055270908
14:85999720-85999856	4.56279198268684	290.637964493717	295.200756476404	0.0154565727986254
14:88792973-88793145	13.6332578962783	666.112181369158	679.745439265437	0.0200564168713085
14:88793159-88793311	13.0010272897343	717.588748154733	730.589775444468	0.0177952494364227
14:90526566-90526894	18.8382574057175	1316.8028406805	1335.64109808622	0.0141042810323148
14:90527720-90527897	17.3946995464047	1080.43696071891	1097.83166026531	0.0158445963766439
14:90527909-90528362	17.4642543546319	1907.99154330163	1925.45579765626	0.00907019230246161
14:92789546-92789673	4.48254291508313	761.525803162728	766.008346077811	0.00585181994169525
14:94254563-94254629	7.64567083035525	295.68798737686	303.333658207215	0.0252054812365474
14:94254642-94254774	36.768875621688	1074.97320831357	1111.74208393526	0.0330732065944075
14:95234651-95234795	13.2105101164935	532.47433910983	545.684849226323	0.0242090469164088
14:95234802-95234976	6.78574232946127	526.013239544332	532.798981873793	0.0127360272078535
14:97059018-97059249	11.3466556405447	573.833774685259	585.180430325804	0.0193900121270757
14:97059294-97059358	11.9982910856989	187.393289659441	199.39158074514	0.0601745120875239
14:97685263-97685443	6.37788496798733	1284.10298759946	1290.48087256745	0.00494225455298562
14:97685508-97685557	3.41615290502284	270.890029368324	274.306182273347	0.0124537947949662
15:28351748-28352273	12.8929666625806	2031.63312325784	2044.52608992042	0.00630609055376861
15:28352178-28352677	14.9881800744129	2708.0078881822	2722.99606825661	0.00550429736169582
15:29864075-29864175	20.9425405548112	637.102044065816	658.044584620628	0.0318254128128489
15:29864201-29864296	9.97037739184957	401.218280368712	411.188657760562	0.0242476955618153
15:33010226-33010405	13.4020913889561	377.85193108119	391.254022470146	0.0342541945111344
15:33010409-33010559	13.7582916905143	960.119023588865	973.877315279379	0.0141273356249883
15:33011000-33011193	12.1075999501855	1995.58512820693	2007.69272815712	0.00603060407620206
15:33011218-33011340	5.47394294221648	751.029498171038	756.503441113255	0.00723584671890077
15:33603157-33603330	4.52543080008621	721.065755951191	725.591186751278	0.00623688777195341
15:33603339-33603448	3.72440592472456	359.673481148193	363.397887072917	0.0102488375888032
15:41218283-41218297	1.44911759826712	69.9209831402681	71.3701007385352	0.0203042672389657
15:41952295-41952383	18.0847654283857	116.89271878961	134.977484217996	0.133983571653905
15:47476854-47477149	5.82495353816063	628.498932222479	634.32388576064	0.00918293267669674
15:48483754-48483860	28.568343294011	259.263323014889	287.8316663089	0.0992536493998948
15:48483902-48483999	20.1333870734174	285.502037662222	305.63542473564	0.0658738661947707
15:52820386-52820604	2.33436606139282	253.198396375279	255.532762436672	0.00913529067323154
15:53077465-53077632	19.793427871503	863.67511425076	883.468542122263	0.0224042248566716
15:53077640-53077783	20.3150965643662	488.797174864463	509.112271428829	0.039902979567457
15:53097602-53097884	8.20795027353713	1448.96770812561	1457.17565839914	0.00563278025283129
15:53097898-53098005	6.45059937268478	407.906332743773	414.356932116458	0.015567736105527
15:58357716-58357934	40.0704282089858	671.739518467388	711.809946676374	0.0562937177206993
15:58357968-58358066	13.5837464549724	399.938258561851	413.522005016824	0.032848908377729
15:60287024-60287301	34.8716975711999	1164.86436604484	1199.73606361604	0.0290661409861229
15:60296420-60296639	10.1164570032767	673.97806546673	684.094522470006	0.014788098239334
15:60296634-60296827	9.11939457238823	673.808369556112	682.9277641285	0.013353380915807
15:60296856-60296983	5.41094104192687	681.274391778933	686.68533282086	0.00787979702391351
15:63891694-63891753	18.128677559933	73.866406916313	91.995084476246	0.197061371954215
15:63891778-63891865	6.13147648626586	213.120668376928	219.252144863194	0.0279654116500968
15:68117441-68117520	21.1173373616958	714.275408547331	735.392745909026	0.028715727044047
15:68117546-68117687	14.1237231759097	848.418743608	862.54246678391	0.0163745249884004
15:68120908-68121051	40.063020689349	784.985039611087	825.048060300436	0.0485584084335164
15:68121069-68121196	13.6706604947467	423.703429078778	437.374089573525	0.0312562193797916
15:68121392-68121669	21.608809451436	703.137045807953	724.745855259389	0.0298157061466769
15:68121980-68122172	16.9131748607958	596.225799749228	613.138974610024	0.0275845698302789
15:68122173-68122293	25.2433958876142	375.153238952358	400.396634839972	0.0630459741443715
15:68128470-68128657	15.3611822695362	1348.72378657015	1364.08496883969	0.0112611623325801
15:73661580-73661802	20.766871684163	1235.15935889105	1255.92623057521	0.0165351046730283
15:73661813-73661902	23.3128096583218	434.43959933168	457.752408990002	0.0509288628535235
15:74044446-74044708	10.7412291441902	734.638994379488	745.380223523678	0.0144104026444551
15:74422113-74422232	31.1924045466995	399.370563629229	430.562968175928	0.0724456278226748
15:74422225-74422446	35.3970376959832	1179.46103651749	1214.85807421348	0.0291367678639334
15:74422766-74423049	47.2941882885116	1301.90507657836	1349.19926486687	0.035053523612154
15:74423590-74423607	11.2943367550788	113.694382023385	124.988718778464	0.0903628492672007
15:74423724-74423770	13.3944910445334	254.384441924153	267.778932968686	0.0500207051243262
15:74428397-74428539	4.84033416316318	709.495826989544	714.336161152708	0.00677598927002722
15:74988643-74988973	8.87859352529325	1572.11006996503	1580.98866349032	0.00561584894966428
15:76628143-76628220	24.359733520866	492.822154282103	517.18188780297	0.0471009022074383
15:76628960-76629201	28.3818959584585	1132.07727490199	1160.45917086044	0.0244574705178246
15:76629946-76630036	50.7384741993128	234.984436501285	285.722910700598	0.177579299031013
15:76630029-76630435	62.7946001927612	1036.18068038674	1098.9752805795	0.0571392289730567
15:78912485-78912645	8.48590689912489	723.114408792817	731.600315691942	0.011599102292758
15:78912653-78912824	19.4177591027057	960.098555137883	979.516314240589	0.0198238240858297
15:79382852-79383001	29.4647548599109	1130.04010624647	1159.50486110638	0.0254114974833276
15:79574790-79574949	23.9414535675571	372.655029209725	396.596482777282	0.0603672866685557
15:79574959-79575131	12.3730813703553	723.680813685486	736.053895055841	0.0168100209148634
15:79724640-79724760	6.88071504928763	530.139366723426	537.020081772714	0.012812770476989
15:79724783-79724975	8.70181430705474	840.378348417829	849.080162724884	0.0102485191493919
15:83316750-83316917	5.13712048935363	632.062388234318	637.199508723672	0.00806202832711441
15:83316955-83317079	9.79502777773092	135.820854705909	145.61588248364	0.0672662048305849
15:83776367-83776591	3.58818203217964	521.598360127921	525.186542160101	0.00683220483415548
